Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00:00,253.0,197,83,116,250,133.0,35.0,,38.0,11.0,38.0,270,108,183.0,220,268.0,326,325,369.0,410,426,427.0,301,370.0,500,339.0,486,428,483,463.0,460.0
01:00:00,,207,83,121,307,,32.0,,33.0,11.0,38.0,217,112,217.0,250,233.0,354,324,382.0,346,335,451.0,312,404.0,500,322.0,469,459,500,449.0,464.0
02:00:00,297.0,197,95,107,336,51.0,35.0,,35.0,10.0,37.0,233,119,197.0,270,319.0,328,320,321.0,306,352,378.0,303,378.0,500,341.0,495,429,486,436.0,466.0
03:00:00,273.0,193,85,109,307,40.0,25.0,,11.0,8.0,33.0,240,118,217.0,277,304.0,348,320,315.0,287,361,340.0,253,332.0,466,325.0,476,395,454,442.0,449.0
04:00:00,270.0,207,67,123,305,33.0,40.0,,35.0,12.0,28.0,223,91,133.0,293,,314,328,311.0,301,315,341.0,302,331.0,353,338.0,472,404,450,465.0,446.0
05:00:00,257.0,207,60,115,304,32.0,52.0,,35.0,22.0,30.0,157,99,177.0,280,,301,323,293.0,260,308,344.0,328,,332,346.0,462,413,453,449.0,439.0
06:00:00,290.0,257,57,135,280,30.0,40.0,,35.0,10.0,47.0,129,85,200.0,207,,290,293,307.0,250,303,348.0,304,332.0,318,337.0,453,400,447,435.0,429.0
07:00:00,243.0,230,77,133,273,32.0,40.0,,,,48.0,130,99,170.0,177,,301,287,302.0,237,305,328.0,277,327.0,331,328.0,438,400,447,433.0,405.0
08:00:00,303.0,243,77,118,302,45.0,42.0,42.0,35.0,28.0,55.0,150,137,200.0,220,,311,270,290.0,217,303,333.0,290,328.0,316,307.0,430,391,444,434.0,360.0
09:00:00,323.0,277,75,149,297,,40.0,43.0,38.0,9.0,72.0,180,146,237.0,297,,327,301,301.0,243,324,332.0,321,332.0,333,250.0,399,420,454,425.0,349.0
10:00:00,305.0,277,103,173,304,62.0,43.0,50.0,43.0,16.0,66.0,253,139,203.0,293,,305,395,200.0,211,346,311.0,322,348.0,324,315.0,424,446,479,386.0,403.0
11:00:00,177.0,187,98,227,307,68.0,46.0,50.0,45.0,24.0,75.0,316,156,177.0,270,,250,295,189.0,260,325,315.0,332,354.0,310,253.0,410,452,441,323.0,437.0
12:00:00,148.0,107,77,250,315,48.0,51.0,48.0,45.0,15.0,77.0,240,137,161.0,180,,222,263,166.0,249,301,302.0,329,338.0,260,257.0,356,452,431,309.0,457.0
13:00:00,137.0,78,150,182,267,48.0,53.0,52.0,43.0,33.0,84.0,133,126,131.0,144,,197,202,153.0,153,182,207.0,319,,239,277.0,341,453,432,,459.0
14:00:00,121.0,73,135,175,250,58.0,55.0,43.0,45.0,40.0,99.0,131,99,119.0,133,,186,175,134.0,149,153,155.0,260,310.0,172,,322,433,386,,473.0
15:00:00,120.0,63,131,135,180,,80.0,42.0,,,,118,94,117.0,127,,184,156,133.0,150,145,131.0,243,183.0,155,,319,365,303,,471.0
16:00:00,109.0,57,123,121,129,57.0,,40.0,10.0,42.0,109.0,127,81,112.0,129,,155,144,127.0,137,144,129.0,217,200.0,160,253.0,308,339,310,338.0,
17:00:00,100.0,58,131,126,131,66.0,45.0,40.0,11.0,47.0,81.0,111,74,119.0,144,24.0,181,129,,129,144,,197,157.0,142,287.0,277,337,302,338.0,437.0
18:00:00,111.0,63,126,133,149,62.0,50.0,40.0,10.0,45.0,102.0,107,74,141.0,147,122.0,166,140,129.0,171,138,151.0,160,130.0,162,277.0,277,338,302,353.0,433.0
19:00:00,127.0,60,119,145,147,85.0,50.0,40.0,13.0,24.0,111.0,123,38,170.0,172,155.0,204,152,201.0,259,147,189.0,223,167.0,172,280.0,304,375,314,371.0,0.0
20:00:00,150.0,77,131,152,134,72.0,48.0,45.0,13.0,23.0,134.0,143,110,193.0,193,182.0,219,185,251.0,371,404,332.0,303,273.0,217,448.0,366,421,394,407.0,468.0
21:00:00,155.0,87,111,148,107,45.0,52.0,47.0,15.0,46.0,183.0,142,182,202.0,230,246.0,306,368,326.0,354,374,257.0,405,,287,500.0,500,479,423,432.0,487.0
22:00:00,200.0,110,119,151,143,46.0,56.0,43.0,13.0,47.0,213.0,151,170,,301,307.0,312,472,321.0,388,403,280.0,405,375.0,318,499.0,469,479,419,441.0,500.0
23:00:00,223.0,107,119,171,170,35.0,45.0,40.0,,,294.0,135,157,230.0,267,312.0,328,402,382.0,474,426,315.0,378,486.0,335,480.0,430,480,449,450.0,500.0
