Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00:00,56.0,,,267.0,280.0,,,,,,85.0,230.0,,96.0,48,78.0,48.0,64.0,102.0,156.0,34.0,,83,79.0,88.0,,,50.0,67.0,55.0,100.0
01:00:00,53.0,,,177.0,290.0,,,,,70.0,97.0,301.0,106.0,120.0,50,75.0,50.0,75.0,,101.0,25.0,,75,,84.0,,,58.0,52.0,45.0,72.0
02:00:00,58.0,,,133.0,230.0,,,,,75.0,95.0,280.0,145.0,92.0,52,105.0,72.0,80.0,,101.0,,,84,83.0,64.0,,,,39.0,38.0,27.0
03:00:00,44.0,,,105.0,217.0,,,,,88.0,102.0,,,99.0,58,89.0,52.0,70.0,,110.0,42.0,,74,,38.0,,,,34.0,22.0,10.0
04:00:00,46.0,,,104.0,200.0,,,,,83.0,96.0,,129.0,93.0,64,57.0,39.0,77.0,,,35.0,,64,58.0,42.0,,,,,37.0,23.0
05:00:00,44.0,,,77.0,180.0,,,,,74.0,89.0,,111.0,95.0,72,46.0,33.0,78.0,,107.0,30.0,,52,51.0,52.0,,,,41.0,28.0,23.0
06:00:00,51.0,,,77.0,183.0,,,,,74.0,,133.0,,103.0,73,48.0,48.0,86.0,,97.0,35.0,,63,46.0,47.0,,,,29.0,28.0,27.0
07:00:00,73.0,,,,257.0,,,,,58.0,83.0,,111.0,101.0,50,55.0,,101.0,,94.0,41.0,,55,50.0,53.0,,,,33.0,27.0,27.0
08:00:00,187.0,307.0,,130.0,237.0,123.0,,,,84.0,94.0,74.0,82.0,100.0,56,62.0,37.0,105.0,,103.0,45.0,,55,55.0,42.0,,,,47.0,40.0,43.0
09:00:00,120.0,,,240.0,334.0,,99.0,108.0,,87.0,83.0,39.0,,105.0,59,69.0,38.0,127.0,,115.0,79.0,,50,45.0,56.0,,,45.0,52.0,50.0,48.0
10:00:00,80.0,,42.0,109.0,200.0,,97.0,105.0,,80.0,80.0,0.0,48.0,83.0,79,62.0,42.0,147.0,,67.0,,,58,40.0,57.0,,,47.0,61.0,55.0,52.0
11:00:00,101.0,,41.0,160.0,123.0,,83.0,105.0,,70.0,105.0,48.0,47.0,70.0,80,78.0,45.0,129.0,83.0,70.0,99.0,,58,56.0,52.0,,,50.0,72.0,50.0,
12:00:00,107.0,,40.0,167.0,,,79.0,91.0,,63.0,92.0,41.0,54.0,,75,72.0,48.0,,88.0,66.0,78.0,107.0,57,63.0,57.0,,68.0,62.0,66.0,61.0,47.0
13:00:00,,,55.0,,111.0,,85.0,68.0,,70.0,102.0,47.0,,63.0,79,79.0,48.0,,81.0,53.0,75.0,,67,59.0,63.0,,62.0,52.0,57.0,,43.0
14:00:00,,,48.0,,95.0,,79.0,75.0,,92.0,92.0,50.0,44.0,70.0,78,61.0,,,89.0,55.0,107.0,,62,52.0,61.0,,42.0,40.0,67.0,85.0,40.0
15:00:00,,,50.0,,90.0,,90.0,59.0,,74.0,115.0,52.0,43.0,73.0,81,37.0,48.0,,70.0,80.0,114.0,,51,57.0,58.0,,42.0,41.0,79.0,84.0,33.0
16:00:00,,,,,94.0,,66.0,69.0,,59.0,122.0,60.0,53.0,112.0,81,,163.0,,43.0,52.0,119.0,,64,42.0,52.0,,,63.0,43.0,83.0,35.0
17:00:00,,,55.0,200.0,95.0,,,63.0,,80.0,58.0,46.0,74.0,381.0,126,65.0,80.0,,52.0,60.0,116.0,,59,51.0,41.0,,79.0,40.0,47.0,56.0,33.0
18:00:00,,,58.0,109.0,133.0,,,72.0,,81.0,67.0,42.0,83.0,96.0,72,62.0,61.0,,64.0,72.0,115.0,,51,50.0,50.0,,75.0,40.0,42.0,45.0,37.0
19:00:00,58.0,,70.0,127.0,,,,103.0,,104.0,107.0,66.0,90.0,111.0,96,73.0,58.0,,84.0,,143.0,80.0,61,56.0,,,72.0,38.0,45.0,53.0,33.0
20:00:00,,,80.0,180.0,,,,,,102.0,,78.0,82.0,141.0,109,61.0,70.0,,116.0,53.0,187.0,67.0,72,72.0,,,84.0,45.0,62.0,51.0,50.0
21:00:00,,,113.0,193.0,,,,,,84.0,193.0,90.0,91.0,120.0,102,45.0,78.0,,82.0,48.0,183.0,97.0,73,52.0,,,70.0,,60.0,57.0,48.0
22:00:00,,,147.0,257.0,,,,,,83.0,170.0,106.0,91.0,70.0,94,42.0,94.0,,123.0,53.0,243.0,,101,68.0,,,62.0,65.0,50.0,83.0,60.0
23:00:00,,,260.0,306.0,,,,,,,197.0,101.0,69.0,64.0,90,42.0,89.0,,141.0,52.0,203.0,95.0,70,77.0,,,52.0,68.0,55.0,92.0,52.0
