Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00:00,368,500,397,382,367,428,448,453.0,484,500,375,366.0,398,379,270,332,363,404.0,486,358,303,487,400,500,78,302,306.0,148,402,348,352
01:00:00,321,485,411,348,358,451,500,437.0,490,500,339,374.0,390,375,217,315,346,,497,352,0,440,375,337,94,280,280.0,144,392,309,357
02:00:00,315,411,408,353,356,414,500,414.0,484,477,303,362.0,378,374,257,342,332,434.0,477,342,0,438,353,334,217,273,257.0,127,414,35,374
03:00:00,314,407,414,344,353,382,455,393.0,500,450,257,365.0,373,351,150,334,319,439.0,413,324,318,429,324,316,143,301,217.0,131,426,240,334
04:00:00,315,404,417,321,352,400,478,363.0,429,440,203,363.0,369,356,197,311,315,416.0,358,100,308,433,329,329,150,260,213.0,129,396,133,243
05:00:00,315,410,411,301,305,371,418,344.0,374,365,180,375.0,371,353,243,320,318,410.0,345,57,287,420,318,332,120,305,183.0,149,386,87,140
06:00:00,324,372,391,250,237,340,436,,375,323,160,374.0,372,355,250,306,320,399.0,332,68,302,413,315,346,115,322,177.0,145,393,163,160
07:00:00,302,337,365,217,265,316,381,,362,303,160,358.0,356,336,230,243,308,383.0,322,67,306,413,314,330,223,328,200.0,152,388,48,177
08:00:00,217,328,358,257,284,329,310,293.0,358,287,157,354.0,342,332,223,260,311,392.0,325,81,325,405,332,309,260,331,230.0,161,382,45,110
09:00:00,243,328,358,273,260,340,290,306.0,355,273,170,351.0,358,329,240,293,322,402.0,352,112,353,414,344,221,233,329,217.0,177,375,48,111
10:00:00,253,334,376,308,257,356,273,308.0,361,293,203,362.0,387,325,217,312,358,405.0,413,120,337,450,387,123,290,332,250.0,240,353,58,120
11:00:00,319,365,384,315,293,384,309,323.0,371,308,309,391.0,403,318,181,311,346,342.0,447,167,374,354,383,133,316,318,253.0,230,365,78,127
12:00:00,328,380,395,342,319,429,352,345.0,352,328,348,380.0,407,315,195,306,290,305.0,342,193,409,395,353,140,243,322,229.0,239,368,80,123
13:00:00,319,386,407,358,378,459,380,382.0,370,362,363,336.0,397,316,159,301,174,223.0,353,170,419,420,297,172,290,325,213.0,168,341,92,127
14:00:00,310,398,410,371,365,453,368,423.0,465,379,393,342.0,388,305,165,166,174,237.0,316,174,348,390,256,170,290,322,185.0,223,416,77,103
15:00:00,223,403,403,372,348,441,356,414.0,500,351,450,331.0,382,213,150,167,155,193.0,322,139,350,297,288,185,303,314,172.0,180,267,73,99
16:00:00,157,395,400,362,341,438,340,374.0,494,328,480,328.0,359,200,133,164,162,160.0,318,115,328,287,211,151,324,307,167.0,177,257,83,102
17:00:00,143,396,401,342,345,432,319,373.0,456,312,457,,349,217,156,175,151,165.0,302,129,328,166,246,142,302,293,171.0,155,312,80,97
18:00:00,207,382,392,323,342,386,318,378.0,466,307,468,373.0,348,203,138,185,171,175.0,436,168,410,277,204,124,273,311,163.0,156,323,111,118
19:00:00,197,384,395,328,384,395,328,402.0,477,318,447,355.0,373,240,135,200,211,180.0,425,187,415,316,335,101,270,304,165.0,197,334,133,100
20:00:00,307,410,392,370,416,371,400,401.0,475,351,428,369.0,395,324,250,338,304,312.0,440,308,426,411,425,108,253,320,182.0,287,350,180,101
21:00:00,410,375,436,387,470,440,426,500.0,500,416,392,383.0,388,318,325,357,361,349.0,417,332,486,428,460,109,250,318,,325,358,304,127
22:00:00,463,382,418,407,500,433,477,500.0,500,423,367,374.0,373,315,331,352,401,418.0,435,339,500,468,500,122,280,315,149.0,352,352,334,127
23:00:00,447,407,392,386,451,436,447,497.0,500,399,355,388.0,387,303,335,373,388,500.0,422,318,494,416,500,120,303,318,145.0,393,348,344,130
