Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00:00,42,277,315.0,253,51,72,72,193.0,171.0,404.0,133,110,280.0,66,143,207,303,237,243,305.0,309.0,324,112,116.0,65.0,84,220,18,163,92,177
01:00:00,52,303,305.0,257,63,66,65,189.0,131.0,393.0,160,110,305.0,57,80,163,328,315,267,307.0,302.0,309,120,112.0,35.0,127,200,15,87,80,157
02:00:00,56,320,328.0,280,56,30,47,222.0,99.0,,170,143,,92,80,203,345,325,297,321.0,322.0,359,127,203.0,83.0,328,133,24,65,77,187
03:00:00,33,316,217.0,243,39,58,33,,105.0,,213,140,,95,113,260,320,335,302,308.0,308.0,350,85,230.0,6.0,353,67,8,65,68,220
04:00:00,33,312,240.0,297,27,36,28,147.0,129.0,,217,152,137.0,52,123,207,257,311,301,140.0,314.0,325,88,267.0,26.0,130,46,25,65,63,120
05:00:00,36,310,200.0,306,24,29,24,184.0,127.0,,220,183,,60,103,157,203,307,260,104.0,124.0,270,233,307.0,25.0,65,33,47,52,60,21
06:00:00,35,277,203.0,303,36,30,35,200.0,104.0,305.0,187,174,,57,143,105,157,167,193,127.0,115.0,217,200,,25.0,87,48,25,58,62,75
07:00:00,40,273,233.0,307,40,28,36,201.0,74.0,297.0,237,131,,50,147,217,243,120,340,,114.0,187,103,187.0,28.0,68,39,25,55,59,63
08:00:00,58,325,240.0,316,63,47,39,211.0,108.0,312.0,170,143,,40,306,297,318,157,378,,84.0,183,120,147.0,32.0,140,48,30,83,69,58
09:00:00,99,346,280.0,332,92,49,35,267.0,108.0,310.0,160,40,319.0,68,305,253,350,167,441,,112.0,316,170,180.0,170.0,177,57,24,87,142,66
10:00:00,183,316,,280,147,38,48,182.0,133.0,223.0,183,220,303.0,60,323,260,322,167,414,,362.0,312,319,130.0,87.0,110,70,63,68,200,72
11:00:00,95,130,,257,80,68,45,213.0,92.0,99.0,120,311,240.0,67,338,230,140,157,307,237.0,,309,373,105.0,87.0,97,97,50,51,113,73
12:00:00,86,112,157.0,233,77,35,53,197.0,86.0,96.0,104,302,179.0,75,315,115,123,130,180,250.0,223.0,220,260,105.0,65.0,63,103,15,51,55,63
13:00:00,59,203,123.0,164,86,32,64,114.0,94.0,97.0,101,307,159.0,78,223,105,111,104,150,203.0,223.0,127,92,107.0,63.0,50,20,22,50,46,57
14:00:00,63,233,124.0,167,85,45,74,80.0,107.0,125.0,97,172,175.0,74,193,107,95,95,131,203.0,203.0,92,100,100.0,63.0,42,30,17,45,44,42
15:00:00,80,240,95.0,146,73,53,95,103.0,97.0,128.0,95,119,167.0,81,113,89,78,79,146,150.0,163.0,73,112,101.0,53.0,48,21,21,44,35,46
16:00:00,100,183,84.0,139,81,63,105,88.0,96.0,132.0,92,193,237.0,33,95,95,80,95,127,141.0,177.0,79,90,102.0,,51,26,24,33,36,40
17:00:00,114,144,92.0,137,78,55,104,62.0,88.0,160.0,95,101,259.0,39,105,79,81,95,123,133.0,143.0,78,79,101.0,46.0,46,27,27,31,36,41
18:00:00,115,138,102.0,149,74,36,99,61.0,95.0,133.0,96,94,267.0,83,92,81,73,91,121,133.0,125.0,66,77,93.0,52.0,51,30,30,36,37,52
19:00:00,120,129,134.0,179,81,50,101,55.0,,119.0,97,104,262.0,157,86,78,80,89,124,142.0,117.0,64,67,28.0,62.0,56,29,28,41,40,52
20:00:00,135,167,164.0,77,101,73,143,98.0,113.0,127.0,100,117,179.0,250,114,101,104,120,129,200.0,141.0,79,84,35.0,78.0,63,28,28,41,41,75
21:00:00,301,257,156.0,84,111,71,149,138.0,122.0,111.0,111,135,,61,143,133,124,137,172,253.0,170.0,97,111,42.0,84.0,103,37,40,58,59,72
22:00:00,301,233,137.0,40,62,76,160,159.0,233.0,116.0,115,153,,203,157,180,183,144,152,233.0,223.0,113,180,70.0,92.0,133,20,73,75,78,56
23:00:00,304,293,301.0,43,37,71,193,162.0,378.0,123.0,109,220,78.0,293,193,277,230,302,167,257.0,323.0,127,163,47.0,97.0,113,20,133,85,150,107
