Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00:00,472,500,379,500.0,489,460,500,482.0,466.0,403.0,363,358.0,,243.0,338,341.0,345,391,380.0,,365.0,500.0,500,500,500,457,490,239.0,308.0,348.0,395.0
01:00:00,474,464,379,500.0,493,480,500,475.0,,,346,378.0,431.0,302.0,324,,334,346,,,,500.0,500,500,500,426,416,,,345.0,
02:00:00,493,470,382,480.0,497,490,500,486.0,434.0,315.0,358,405.0,434.0,220.0,302,,335,331,348.0,,366.0,491.0,500,500,436,414,413,270.0,318.0,327.0,388.0
03:00:00,477,465,390,479.0,485,466,500,473.0,443.0,308.0,346,,357.0,257.0,301,,328,316,319.0,,356.0,485.0,500,500,407,410,405,303.0,314.0,317.0,383.0
04:00:00,469,477,400,,465,464,500,,442.0,308.0,332,,334.0,207.0,320,,325,322,325.0,,361.0,483.0,500,500,410,397,413,306.0,314.0,325.0,391.0
05:00:00,477,471,411,482.0,463,449,500,454.0,441.0,329.0,325,,338.0,,240,,301,340,344.0,,356.0,500.0,500,500,408,397,414,308.0,314.0,324.0,379.0
06:00:00,493,466,406,485.0,462,447,500,471.0,440.0,332.0,328,,361.0,140.0,183,,308,337,342.0,,357.0,500.0,500,489,420,427,426,323.0,303.0,327.0,370.0
07:00:00,443,475,395,499.0,446,441,499,457.0,457.0,335.0,352,,359.0,351.0,203,322.0,287,340,351.0,,366.0,500.0,500,482,392,395,420,323.0,337.0,343.0,371.0
08:00:00,440,469,398,500.0,449,449,482,443.0,455.0,334.0,350,,328.0,365.0,287,318.0,260,339,362.0,,362.0,500.0,500,459,384,395,460,329.0,358.0,,362.0
09:00:00,456,459,409,500.0,476,446,434,431.0,434.0,350.0,338,,321.0,307.0,303,309.0,290,331,379.0,,369.0,500.0,500,485,395,401,471,342.0,378.0,348.0,342.0
10:00:00,487,470,421,500.0,500,457,444,422.0,443.0,372.0,383,,335.0,250.0,312,304.0,302,341,362.0,,400.0,500.0,500,500,404,422,474,324.0,361.0,348.0,328.0
11:00:00,492,466,431,452.0,465,443,470,450.0,463.0,359.0,362,,332.0,167.0,348,302.0,307,329,345.0,,420.0,500.0,449,500,398,443,438,228.0,342.0,342.0,362.0
12:00:00,500,430,407,420.0,449,441,474,429.0,489.0,344.0,332,22.0,,187.0,342,301.0,307,320,334.0,,444.0,,420,500,380,416,498,248.0,316.0,350.0,401.0
13:00:00,446,409,408,378.0,430,428,447,393.0,423.0,318.0,374,72.0,207.0,217.0,348,243.0,305,240,297.0,,413.0,500.0,431,431,325,387,500,268.0,302.0,358.0,431.0
14:00:00,392,373,387,368.0,406,422,342,358.0,342.0,315.0,419,375.0,213.0,133.0,344,270.0,303,156,143.0,325.0,382.0,500.0,402,375,270,338,497,216.0,303.0,341.0,455.0
15:00:00,387,341,348,405.0,386,348,400,311.0,277.0,305.0,397,423.0,143.0,147.0,325,220.0,267,141,129.0,267.0,328.0,438.0,393,323,187,314,390,197.0,293.0,329.0,499.0
16:00:00,379,320,314,365.0,376,327,386,309.0,207.0,290.0,392,492.0,113.0,102.0,311,217.0,230,125,138.0,233.0,243.0,404.0,358,341,147,306,334,168.0,237.0,331.0,483.0
17:00:00,344,314,287,372.0,378,332,386,280.0,147.0,240.0,340,446.0,99.0,105.0,240,133.0,220,131,135.0,277.0,267.0,370.0,355,325,170,243,345,152.0,156.0,321.0,436.0
18:00:00,327,312,312,407.0,392,341,368,160.0,159.0,193.0,318,440.0,97.0,111.0,220,143.0,257,123,160.0,253.0,290.0,358.0,319,311,217,280,368,150.0,156.0,335.0,427.0
19:00:00,357,345,332,426.0,401,362,384,233.0,243.0,287.0,382,436.0,147.0,157.0,290,193.0,315,165,233.0,302.0,337.0,389.0,342,328,301,318,378,178.0,240.0,354.0,413.0
20:00:00,398,349,387,467.0,414,402,429,335.0,431.0,,323,419.0,170.0,310.0,328,307.0,340,303,337.0,332.0,,446.0,424,423,338,391,401,249.0,310.0,366.0,439.0
21:00:00,411,358,409,487.0,428,442,420,339.0,477.0,401.0,336,403.0,237.0,316.0,336,338.0,372,353,340.0,357.0,429.0,459.0,459,457,388,454,414,267.0,332.0,404.0,499.0
22:00:00,434,410,479,493.0,449,477,438,461.0,423.0,407.0,356,,,321.0,336,346.0,371,392,,426.0,452.0,500.0,500,500,416,500,409,339.0,365.0,398.0,500.0
23:00:00,486,428,500,497.0,456,500,456,500.0,422.0,361.0,378,,,332.0,333,354.0,398,369,,426.0,492.0,500.0,500,500,413,500,401,358.0,340.0,410.0,500.0
