Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00:00,500.0,500.0,430.0,307,65.0,,185,193,193,164,196,391,492,500,500,500.0,368,395,500.0,334,365.0,500.0,413.0,420.0,368,496,422,463,500,370.0,
01:00:00,500.0,,412.0,80,80.0,,181,183,160,171,223,325,418,500,500,500.0,355,376,500.0,331,350.0,,405.0,419.0,358,500,404,437,500,358.0,
02:00:00,500.0,500.0,402.0,223,65.0,,165,166,163,150,186,329,378,500,500,477.0,362,372,469.0,318,358.0,,371.0,,331,494,392,437,500,367.0,
03:00:00,500.0,500.0,398.0,237,33.0,,138,166,155,155,171,340,366,469,500,468.0,344,366,450.0,322,358.0,,334.0,421.0,321,500,402,401,500,344.0,
04:00:00,500.0,500.0,415.0,187,70.0,120.0,137,155,163,146,168,342,370,424,479,431.0,320,365,,318,353.0,,314.0,424.0,316,434,380,375,500,341.0,
05:00:00,500.0,494.0,442.0,123,72.0,138.0,129,127,181,145,167,349,367,436,449,402.0,303,362,457.0,304,332.0,,304.0,428.0,321,397,387,372,472,337.0,
06:00:00,500.0,480.0,431.0,88,65.0,119.0,130,115,159,129,162,362,355,408,432,405.0,311,363,459.0,302,323.0,,311.0,,314,370,375,365,413,342.0,
07:00:00,500.0,500.0,407.0,92,65.0,102.0,122,109,140,113,135,385,339,401,422,391.0,315,375,466.0,318,342.0,,304.0,415.0,322,356,368,379,407,338.0,
08:00:00,,500.0,384.0,103,70.0,109.0,125,115,153,109,125,336,329,457,422,369.0,351,426,468.0,312,350.0,500.0,312.0,404.0,316,366,372,401,396,335.0,
09:00:00,500.0,500.0,368.0,167,103.0,120.0,125,127,175,118,277,325,315,420,431,366.0,351,411,465.0,318,362.0,387.0,336.0,354.0,312,375,370,430,392,354.0,
10:00:00,500.0,500.0,322.0,253,98.0,120.0,127,148,184,120,287,319,318,379,459,382.0,378,405,425.0,319,358.0,372.0,339.0,344.0,311,367,398,435,411,368.0,
11:00:00,500.0,489.0,,336,107.0,143.0,124,178,199,131,217,315,335,449,181,388.0,423,416,413.0,332,362.0,393.0,346.0,355.0,324,342,390,403,395,366.0,
12:00:00,500.0,500.0,305.0,342,103.0,,141,206,193,129,203,318,351,500,500,406.0,417,392,409.0,331,345.0,378.0,344.0,376.0,336,340,379,407,376,378.0,355.0
13:00:00,500.0,500.0,314.0,359,105.0,175.0,144,210,201,134,223,328,392,500,500,411.0,424,404,369.0,320,328.0,400.0,332.0,383.0,340,324,356,447,403,,328.0
14:00:00,500.0,500.0,321.0,406,102.0,68.0,148,304,196,129,187,323,407,500,481,,419,401,379.0,325,305.0,407.0,318.0,397.0,361,324,335,413,359,,308.0
15:00:00,500.0,493.0,62.0,315,134.0,52.0,138,309,184,124,200,312,396,500,443,,413,375,354.0,316,213.0,388.0,305.0,403.0,350,310,223,385,93,,203.0
16:00:00,500.0,425.0,240.0,297,135.0,97.0,145,252,167,122,177,310,350,500,464,,421,366,342.0,315,177.0,262.0,301.0,393.0,346,280,180,350,280,,180.0
17:00:00,486.0,399.0,140.0,260,100.0,97.0,134,285,162,125,167,312,337,477,500,342.0,450,331,345.0,309,157.0,391.0,314.0,384.0,342,277,183,362,290,,123.0
18:00:00,460.0,416.0,97.0,267,92.0,153.0,134,293,160,130,237,318,331,434,500,315.0,437,311,345.0,315,170.0,395.0,336.0,375.0,333,230,197,383,213,,129.0
19:00:00,401.0,408.0,103.0,350,99.0,234.0,156,298,186,153,267,341,338,463,500,342.0,449,331,345.0,321,,393.0,355.0,407.0,337,309,207,409,237,,187.0
20:00:00,432.0,446.0,130.0,82,,254.0,175,326,216,189,332,380,384,500,500,351.0,430,383,342.0,346,315.0,403.0,375.0,418.0,342,338,302,472,311,,358.0
21:00:00,500.0,483.0,257.0,72,114.0,245.0,192,355,200,189,361,432,466,500,500,378.0,443,434,361.0,367,365.0,407.0,412.0,402.0,351,392,362,500,361,,417.0
22:00:00,500.0,479.0,62.0,70,108.0,216.0,195,298,204,197,399,439,500,500,500,401.0,426,500,345.0,378,437.0,414.0,417.0,426.0,401,404,439,500,418,,450.0
23:00:00,500.0,458.0,80.0,65,111.0,212.0,169,227,189,201,397,487,500,500,157,421.0,414,500,348.0,365,500.0,405.0,,393.0,456,416,474,500,399,,495.0
