Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
00:00:00,320,251,96,101.0,161,142,197,116,395.0,101.0,,,,70.0,92,103,133.0,106.0,,,119,70.0,106,110,147.0,,150,50,57,130.0,78
01:00:00,281,311,72,107.0,144,127,181,111,61.0,89.0,,,,63.0,72,104,111.0,53.0,,83.0,72,46.0,67,92,185.0,,133,35,55,50.0,68
02:00:00,226,295,86,113.0,115,131,156,115,72.0,84.0,70.0,,,65.0,78,101,104.0,63.0,,92.0,53,44.0,58,95,140.0,,163,35,52,45.0,47
03:00:00,146,329,70,,102,109,155,129,108.0,88.0,,,,70.0,75,84,81.0,38.0,,42.0,39,57.0,47,306,109.0,,143,40,45,28.0,27
04:00:00,119,240,64,,107,112,151,113,104.0,100.0,,,,,102,77,97.0,52.0,,73.0,48,47.0,52,350,98.0,,140,40,57,35.0,21
05:00:00,127,202,60,,125,101,161,134,102.0,105.0,,,,,105,100,97.0,80.0,,75.0,62,51.0,35,180,133.0,,133,50,39,113.0,31
06:00:00,141,142,72,,193,97,151,135,104.0,105.0,,,,,105,195,,97.0,,,82,53.0,48,109,180.0,,130,46,32,47.0,40
07:00:00,185,157,105,,140,101,213,150,79.0,77.0,104.0,,,,107,271,,104.0,58.0,106.0,85,51.0,93,107,187.0,52.0,92,41,33,48.0,64
08:00:00,185,200,107,,197,111,217,170,73.0,63.0,,57.0,,107.0,221,101,,104.0,60.0,107.0,103,52.0,100,167,163.0,67.0,35,45,37,87.0,65
09:00:00,205,241,108,193.0,123,127,188,192,89.0,62.0,,,,77.0,120,68,,70.0,28.0,101.0,250,57.0,103,96,107.0,80.0,50,50,55,73.0,70
10:00:00,368,287,111,,129,135,181,201,97.0,65.0,,,67.0,74.0,78,68,,70.0,32.0,98.0,133,59.0,48,86,59.0,78.0,50,55,58,113.0,72
11:00:00,356,356,112,177.0,133,134,178,246,97.0,77.0,100.0,78.0,88.0,70.0,65,89,108.0,77.0,28.0,133.0,66,61.0,57,65,38.0,97.0,57,48,66,87.0,44
12:00:00,360,369,127,161.0,163,151,168,212,108.0,98.0,127.0,100.0,106.0,,95,99,101.0,88.0,28.0,103.0,69,53.0,70,68,42.0,90.0,57,45,78,63.0,63
13:00:00,305,403,140,246.0,159,166,153,209,,101.0,127.0,102.0,112.0,102.0,104,101,107.0,112.0,57.0,88.0,63,46.0,66,72,47.0,96.0,55,44,69,60.0,74
14:00:00,257,403,163,170.0,175,171,142,193,,101.0,104.0,104.0,108.0,105.0,105,107,110.0,111.0,75.0,102.0,73,,77,77,40.0,105.0,57,42,58,47.0,73
15:00:00,227,385,193,174.0,177,175,131,178,193.0,99.0,100.0,102.0,108.0,106.0,105,111,130.0,130.0,78.0,104.0,86,,100,102,42.0,157.0,45,45,72,33.0,85
16:00:00,209,381,212,179.0,155,178,134,175,147.0,114.0,102.0,94.0,34.0,85.0,82,101,124.0,119.0,77.0,106.0,97,42.0,97,60,47.0,167.0,48,47,95,139.0,103
17:00:00,185,336,211,251.0,153,165,137,164,116.0,110.0,104.0,86.0,55.0,82.0,62,83,124.0,135.0,42.0,92.0,89,45.0,88,72,45.0,197.0,55,47,66,,101
18:00:00,192,328,228,190.0,138,159,137,141,105.0,,105.0,96.0,70.0,103.0,61,83,112.0,109.0,39.0,73.0,79,55.0,95,104,58.0,127.0,58,43,42,37.0,100
19:00:00,191,489,209,182.0,159,162,139,163,,,,,75.0,107.0,68,94,80.0,85.0,51.0,75.0,91,43.0,101,92,,113.0,57,47,67,72.0,78
20:00:00,192,102,102,167.0,166,178,133,137,120.0,100.0,111.0,,104.0,104.0,98,105,85.0,83.0,44.0,93.0,101,62.0,105,86,,120.0,90,70,78,75.0,107
21:00:00,209,102,108,167.0,193,206,171,175,126.0,105.0,107.0,,111.0,109.0,107,121,145.0,102.0,68.0,105.0,89,70.0,122,101,,103.0,102,75,73,67.0,113
22:00:00,263,95,111,167.0,135,238,163,193,129.0,,108.0,,109.0,110.0,108,135,240.0,,82.0,112.0,116,80.0,118,90,,114.0,88,72,102,65.0,124
23:00:00,249,107,104,167.0,131,213,156,420,111.0,101.0,108.0,,109.0,108.0,109,149,105.0,,101.0,118.0,180,103.0,111,102,,,63,70,108,82.0,141
